Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Registration - Liz,Chrome 71.0.3578.98,,2019-01-09 12:16:27,2019-01-09 12:16:41,13.771s,PASSED
,,,,,,
Test Cases/ICRC External - Registration - Liz,Chrome 71.0.3578.98,Test Case for Sign-Up,2019-01-09 12:16:28,2019-01-09 12:16:41,13.355s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-09 12:16:29,2019-01-09 12:16:32,3.045s,PASSED
"navigateToUrl(""https://icrc-test.nci.nih.gov/"")",Chrome 71.0.3578.98,,2019-01-09 12:16:32,2019-01-09 12:16:33,0.929s,PASSED
"click(findTestObject(""Page_Introduction to Cancer Researc/a_Register""))",Chrome 71.0.3578.98,,2019-01-09 12:16:33,2019-01-09 12:16:34,0.996s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:34,2019-01-09 12:16:34,0.166s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input_U.S. Citizen_usPersonTyp (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:34,2019-01-09 12:16:34,0.138s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Alien Registration Number (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:34,2019-01-09 12:16:34,0.154s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""162"", true)",Chrome 71.0.3578.98,,2019-01-09 12:16:34,2019-01-09 12:16:35,0.644s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""164"", true)",Chrome 71.0.3578.98,,2019-01-09 12:16:35,2019-01-09 12:16:35,0.364s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Are you U.S. CitizenPerman (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:35,2019-01-09 12:16:35,0.136s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""149"", true)",Chrome 71.0.3578.98,,2019-01-09 12:16:35,2019-01-09 12:16:35,0.291s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:35,2019-01-09 12:16:36,0.097s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--Select--    Dr.    Mr (1)""), ""166"", true)",Chrome 71.0.3578.98,,2019-01-09 12:16:36,2019-01-09 12:16:36,0.389s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Prefix (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:36,2019-01-09 12:16:36,0.118s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Prefix            --Select (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:36,2019-01-09 12:16:36,0.136s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:36,2019-01-09 12:16:36,0.122s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:36,2019-01-09 12:16:36,0.147s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__firstName (1)""), FirstName)",Chrome 71.0.3578.98,,2019-01-09 12:16:36,2019-01-09 12:16:37,0.196s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__lastName (1)""), LastName)",Chrome 71.0.3578.98,,2019-01-09 12:16:37,2019-01-09 12:16:37,0.120s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__email (1)""), EmailAddress)",Chrome 71.0.3578.98,,2019-01-09 12:16:37,2019-01-09 12:16:37,0.107s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__password (1)""), Password)",Chrome 71.0.3578.98,,2019-01-09 12:16:37,2019-01-09 12:16:37,0.121s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__confirmPassword (1)""), ConfirmPassword)",Chrome 71.0.3578.98,,2019-01-09 12:16:37,2019-01-09 12:16:37,0.114s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 1_address1 (1)""), ""123 Fake St"")",Chrome 71.0.3578.98,,2019-01-09 12:16:37,2019-01-09 12:16:37,0.187s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 2_address2 (1)""), ""Apt 1"")",Chrome 71.0.3578.98,,2019-01-09 12:16:37,2019-01-09 12:16:37,0.142s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_City_city (1)""), ""Rockville"")",Chrome 71.0.3578.98,,2019-01-09 12:16:37,2019-01-09 12:16:38,0.174s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/a_State  Province  Region_stat (2)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:38,2019-01-09 12:16:38,0.111s,PASSED
"waitForElementPresent(findTestObject(""Page_Registration/div_MD - Maryland_2""), 0)",Chrome 71.0.3578.98,,2019-01-09 12:16:38,2019-01-09 12:16:38,0.048s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_MD - Maryland_2""))",Chrome 71.0.3578.98,,2019-01-09 12:16:38,2019-01-09 12:16:38,0.081s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:38,2019-01-09 12:16:38,0.095s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/span_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:38,2019-01-09 12:16:38,0.097s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Postal  Code_postalCode (1)""), ""20850"")",Chrome 71.0.3578.98,,2019-01-09 12:16:38,2019-01-09 12:16:38,0.165s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 1 (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:38,2019-01-09 12:16:38,0.103s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:38,2019-01-09 12:16:38,0.115s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 3 (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:38,2019-01-09 12:16:39,0.125s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/p_Please select and answer sec (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:39,2019-01-09 12:16:39,0.069s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/strong_Security Questions (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:39,2019-01-09 12:16:39,0.106s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 1 ---    W (1)""), ""152"", true)",Chrome 71.0.3578.98,,2019-01-09 12:16:39,2019-01-09 12:16:39,0.260s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu (1)""), ""make1"")",Chrome 71.0.3578.98,,2019-01-09 12:16:39,2019-01-09 12:16:39,0.146s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:16:39,2019-01-09 12:16:39,0.103s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 2 ---    W (1)""), ""153"", true)",Chrome 71.0.3578.98,,2019-01-09 12:16:39,2019-01-09 12:16:40,0.296s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_6 (1)""), ""name1"")",Chrome 71.0.3578.98,,2019-01-09 12:16:40,2019-01-09 12:16:40,0.140s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 3 ---    W (1)""), ""154"", true)",Chrome 71.0.3578.98,,2019-01-09 12:16:40,2019-01-09 12:16:40,0.307s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_16 (1)""), ""nickname1"")",Chrome 71.0.3578.98,,2019-01-09 12:16:40,2019-01-09 12:16:40,0.191s,PASSED
"click(findTestObject(""Page_Registration/input_CANCEL_registerButton (1)""))",Chrome 71.0.3578.98,disabled for now!,2019-01-09 12:16:40,2019-01-09 12:16:40,0.130s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-09 12:16:40,2019-01-09 12:16:41,0.750s,PASSED
